codigo_municipio,codigo_orgao,codigo_unidade,codigo_funcao,codigo_subfuncao,codigo_programa,codigo_elemento_despesa,modalidade_empenho,valor_empenhado,tipo_processo_licitatorio,estado_empenho,codigo_tipo_negociante,situacao_favorecido
54,15,1,4,122,114,8,0,39000.0,0,0,1,1
54,15,1,4,122,114,2,0,8000.0,0,0,1,3
54,15,1,4,122,114,2,0,40000.0,0,0,1,1
54,15,1,4,122,114,2,0,18000.0,0,0,1,1
54,15,1,4,122,114,3,0,488000.0,0,0,1,1
54,15,1,4,122,114,5,0,80680.8,1,0,1,1
54,15,1,4,122,114,2,2,15800.0,1,1,1,1
54,15,1,4,122,114,21,2,5544.0,0,0,1,1
54,15,1,4,122,114,0,2,2392000.0,0,0,6,0
54,15,1,4,122,114,7,2,169000.0,0,0,6,0
54,15,1,4,122,114,2,2,1427.58,1,1,1,1
54,15,1,4,122,114,2,2,22400.0,1,1,1,1
54,15,1,4,122,114,2,2,9000.0,1,0,1,1
54,15,1,4,122,114,2,2,15402.0,1,1,1,1
54,15,1,4,122,114,2,2,27342.84,1,1,1,1
54,15,1,4,122,114,2,2,7417.6,1,1,1,1
54,15,1,4,122,114,2,2,5099.85,1,1,1,1
54,15,1,4,122,114,2,2,13300.0,1,0,1,1
54,15,1,4,122,114,2,2,4612.66,1,1,1,1
54,15,1,4,122,114,2,0,18130.0,1,0,1,1
54,15,1,4,122,114,2,0,41527.65,1,1,1,1
54,15,1,4,122,114,2,2,2385.0,1,1,1,1
54,15,1,4,122,114,5,1,3000.0,0,1,2,0
54,15,1,4,122,114,8,0,50000.0,0,0,1,1
54,15,1,4,122,114,2,0,12000.0,0,0,1,1
54,15,1,4,122,114,2,0,5000.0,0,0,1,3
54,15,1,4,122,114,2,0,30000.0,0,0,1,1
54,15,1,4,122,114,0,0,2500000.0,0,0,6,0
54,15,1,4,122,114,2,0,11580.0,1,0,1,1
54,15,1,4,122,114,5,1,6169.08,3,0,1,1
54,15,1,4,122,114,23,2,13300.0,1,1,1,1
54,15,1,4,122,114,23,2,25240.0,1,1,1,1
54,15,1,4,122,114,23,2,7417.6,1,1,1,1
54,15,1,4,122,114,2,2,25680.0,1,1,1,1
54,15,1,4,122,114,2,0,49459.2,1,1,1,1
54,15,1,4,122,114,23,2,5126.69,1,0,1,1
54,15,1,4,122,114,21,2,6000.0,0,0,1,1
54,15,1,4,122,114,2,2,15402.0,1,1,1,1
54,15,1,4,122,114,23,2,22400.0,1,1,1,1
54,15,1,4,122,114,3,0,30000.0,0,0,1,1
54,15,1,4,122,114,2,2,95966.64,1,1,1,1
54,15,1,4,122,114,2,0,4100.0,1,0,1,1
54,15,1,4,122,114,2,2,7170.0,3,1,1,1
54,15,1,4,122,114,5,1,2862.59,1,0,1,1
54,15,1,4,122,114,2,2,445.0,3,1,1,1
54,15,1,4,122,114,5,1,3000.0,0,1,2,0
54,15,1,4,122,114,7,1,13770.4,0,1,6,0
54,15,1,4,122,114,0,1,92478.68,0,1,6,0
54,15,1,4,122,114,2,0,4000.0,0,1,1,3
54,15,1,4,122,114,23,1,1900.0,1,1,1,1
54,15,1,4,122,114,23,1,3200.0,1,1,1,1
54,15,1,4,122,114,2,1,1546.1,1,1,1,1
54,15,1,4,122,114,2,1,3586.8,1,1,1,1
54,15,1,4,122,114,2,1,11995.83,1,1,1,1
54,15,1,4,122,114,2,1,2140.0,1,1,1,1
54,15,1,4,122,114,2,1,700.0,4,1,1,1
54,15,1,4,122,114,2,1,5134.0,1,1,1,1
54,15,1,4,122,114,23,1,3155.0,1,1,1,1
54,15,1,4,122,114,5,0,17179.16,3,0,1,1
54,15,1,4,122,114,4,1,2367.46,0,1,1,1
54,15,1,4,122,114,8,0,6000.0,0,0,1,1
54,15,1,4,122,114,3,0,450000.0,0,0,1,1
54,15,1,4,122,114,2,0,12000.0,0,0,1,1
54,15,1,4,122,114,21,2,827.2,0,1,1,1
54,15,1,4,122,114,0,2,219158.29,0,1,6,0
54,15,1,4,122,114,7,2,19845.71,0,1,6,0
54,15,1,4,122,114,2,1,1094.38,0,1,1,1
54,15,1,4,122,114,23,2,805.24,1,1,1,1
54,15,1,4,122,114,23,2,1854.4,1,1,1,1
54,15,1,13,392,202,2,2,159740.0,1,0,1,1
54,15,1,4,122,114,2,0,55350.0,1,0,1,1
54,15,1,4,122,114,2,2,5134.0,1,1,1,1
54,15,1,4,122,114,2,2,700.0,4,1,1,1
54,15,1,4,122,114,2,2,2140.0,1,1,1,1
54,15,1,4,122,114,2,2,1546.1,1,1,1,1
54,15,1,4,122,114,2,2,3586.8,1,1,1,1
54,15,1,4,122,114,23,2,1900.0,1,1,1,1
54,15,1,4,122,114,23,2,3155.0,1,1,1,1
54,15,1,4,122,114,23,2,3200.0,1,1,1,1
54,15,1,4,122,114,2,2,11995.83,1,1,1,1
54,15,1,4,122,114,23,2,805.24,1,1,1,1
54,15,1,4,122,114,23,2,1854.4,1,1,1,1
54,15,1,4,122,114,2,0,9450.0,1,2,1,1
55,1,1,4,122,3,0,0,445000.0,0,1,6,0
55,1,1,4,122,3,9,1,400.0,0,1,7,0
55,1,1,4,122,3,9,1,400.0,0,1,7,0
55,1,1,4,122,3,9,1,400.0,0,1,7,0
55,1,2,4,122,4,2,1,1470.14,0,1,1,1
55,1,2,4,122,4,2,0,5000.0,0,0,1,1
55,1,2,4,122,4,2,0,250.0,0,1,1,1
55,1,2,4,122,4,20,0,200000.0,0,1,1,1
55,1,2,4,122,4,2,0,200.0,0,0,1,3
55,1,2,4,122,4,2,0,16000.0,0,0,1,3
55,1,2,4,122,4,2,0,50000.0,1,1,1,1
55,1,2,4,122,4,2,0,5000.0,0,0,1,1
55,1,2,4,122,4,2,0,7900.0,0,1,1,1
55,1,2,4,122,4,2,2,14100.0,1,1,1,1
55,1,2,4,122,4,2,2,31779.0,1,1,1,1
55,1,2,4,122,4,0,0,600000.0,0,0,6,0
55,1,2,4,122,4,3,0,560000.0,0,0,1,1
55,1,2,4,122,4,2,1,937.0,0,1,1,1
55,1,2,4,122,4,1,2,7200.0,0,1,2,0
55,1,2,4,122,4,1,2,7200.0,0,1,2,0
55,1,2,4,122,4,2,0,7000.0,0,1,1,1
55,1,2,4,122,4,5,2,95.25,0,0,1,1
55,1,2,4,122,4,2,0,15000.0,0,1,1,1
55,1,2,4,122,4,2,1,160.0,0,1,1,1
55,1,2,4,122,4,5,1,397.85,0,1,1,1
55,1,2,4,122,4,1,2,5622.0,0,0,2,0
55,1,2,4,122,4,1,2,5622.0,0,0,2,0
55,1,2,4,122,4,1,2,5622.0,0,0,2,0
55,1,2,4,122,4,19,2,81600.0,1,1,1,1
55,1,2,4,122,4,19,2,78000.0,1,1,1,1
55,1,2,4,122,4,2,1,4250.0,0,1,1,1
55,1,2,4,122,4,1,1,1450.0,0,1,2,0
55,1,2,4,122,4,5,0,800.0,0,1,1,1
55,1,2,4,122,4,5,0,15000.0,1,0,1,1
55,1,2,4,122,4,2,2,19410.0,1,1,1,1
55,1,2,4,122,4,2,2,51120.0,1,1,1,1
55,1,2,4,122,4,2,2,7800.0,0,0,1,1
55,1,2,4,122,4,2,1,7000.0,0,1,1,1
55,1,2,4,122,4,2,0,5000.0,0,1,1,1
55,1,2,4,122,4,2,1,300.0,0,1,1,1
55,1,2,4,122,4,9,1,100.0,0,1,7,0
55,1,2,4,122,4,9,1,450.0,0,1,7,0
55,1,2,4,122,4,47,1,12.8,0,1,2,0
55,1,2,4,122,4,9,1,100.0,0,1,7,0
55,1,3,15,452,76,2,1,575.45,0,1,1,1
55,1,3,15,452,76,1,1,937.0,0,1,2,0
55,1,3,20,122,11,0,0,320000.0,0,1,6,0
55,1,3,20,122,11,1,2,3000.0,0,0,2,0
55,1,3,15,452,76,5,0,14000.0,1,0,1,1
55,1,3,20,122,11,5,0,1200.0,0,1,1,1
55,1,3,20,122,11,5,0,5000.0,0,1,1,1
55,1,3,15,452,76,2,0,15000.0,1,1,1,1
55,1,3,20,122,11,9,1,300.0,0,1,7,0
55,1,3,20,122,11,9,1,200.0,0,1,7,0
55,1,3,20,122,11,9,1,200.0,0,1,7,0
55,1,3,20,122,11,9,1,300.0,0,2,7,0
55,1,3,20,122,11,9,1,250.0,0,1,7,0
55,1,4,4,122,15,2,1,1147.0,0,1,1,1
55,1,4,4,122,15,2,0,250.0,0,1,1,1
55,1,4,4,122,15,2,0,500.0,0,0,1,1
55,1,4,4,122,15,2,0,250.0,0,1,1,1
55,1,4,4,122,15,2,0,260000.0,0,1,1,1
55,1,4,4,122,15,2,0,20000.0,0,1,1,1
55,1,4,15,452,74,2,0,440000.0,0,1,1,1
55,1,4,4,122,15,1,1,937.0,0,1,2,0
55,1,4,4,122,15,2,2,176374.62,1,1,1,1
55,1,4,4,122,15,2,2,53960.76,1,1,1,1
55,1,4,4,122,15,0,0,700000.0,0,1,6,0
55,1,4,4,122,15,1,1,1040.0,0,1,2,0
55,1,4,4,122,15,2,1,1200.0,0,1,1,1
55,1,4,4,122,15,5,0,300000.0,1,1,1,1
55,1,4,4,122,15,5,0,80000.0,1,0,1,1
55,1,4,4,122,15,2,0,60000.0,1,0,1,1
55,1,4,18,542,18,2,2,807044.04,1,1,1,1
55,1,4,4,122,15,1,2,7668.48,0,1,2,0
55,1,4,4,122,15,2,1,81.53,0,1,1,1
55,1,4,4,122,15,2,1,81.53,0,1,1,1
55,1,4,4,122,15,5,1,750.0,0,1,1,1
55,1,4,4,122,15,2,1,81.53,0,1,1,1
55,1,4,4,122,15,2,1,81.53,0,1,1,1
55,1,4,4,122,15,5,1,450.0,0,1,1,1
55,1,4,4,122,15,1,1,735.0,0,1,2,0
55,1,4,4,122,15,5,1,2969.0,0,1,1,1
55,1,4,4,122,15,2,1,81.53,0,1,1,1
55,1,4,4,122,15,2,0,150000.0,1,1,1,1
55,1,4,4,122,15,1,1,980.0,0,1,2,0
55,1,4,4,122,15,2,1,81.53,0,1,1,1
55,1,4,4,122,15,2,1,81.53,0,1,1,1
55,1,5,4,122,28,0,0,40000.0,0,1,6,0
55,1,6,6,181,72,5,2,1010.4,0,0,1,1
55,1,6,26,122,29,2,1,250.0,0,1,1,1
55,1,6,26,122,29,2,1,706.0,0,1,1,1
55,1,6,26,122,29,5,2,657.96,0,1,1,1
55,1,6,26,122,29,2,1,937.0,0,1,1,1
55,1,6,26,122,29,2,1,937.0,0,1,1,2
55,1,6,6,181,72,2,2,7980.0,0,1,1,1
55,1,6,26,122,29,0,0,490000.0,0,1,6,0
55,1,6,26,122,29,1,2,5100.0,0,1,2,0
55,1,6,6,181,72,2,1,1550.0,0,1,1,1
55,1,6,26,122,29,9,1,100.0,0,1,7,0
55,1,6,6,181,72,5,0,500.0,0,1,1,1
55,1,6,6,181,72,5,0,5000.0,0,1,1,1
55,1,6,6,181,72,5,1,4074.0,0,1,1,1
55,1,6,26,122,29,5,1,2001.0,0,1,1,1
55,1,7,13,392,88,2,0,250.0,0,1,1,1
55,1,7,4,122,50,0,0,300000.0,0,1,6,0
55,1,7,4,122,50,13,2,6000.0,0,1,2,0
55,1,7,4,122,50,1,2,7200.0,0,1,2,0
55,1,1,4,122,3,0,0,462800.0,0,1,6,0
55,1,1,4,122,3,2,1,4744.08,0,1,1,1
55,1,1,4,122,3,9,1,400.0,0,1,7,0
55,1,1,4,122,3,9,1,1.0,0,2,7,0
55,1,1,4,122,3,2,1,700.0,0,2,1,1
55,1,1,4,122,3,9,1,750.0,0,1,7,0
55,1,1,4,122,3,9,1,800.0,0,1,7,0
55,1,2,4,122,4,2,2,14100.0,0,1,1,1
55,1,2,4,122,4,2,0,50000.0,0,1,1,1
55,1,2,4,122,4,2,0,15000.0,0,1,1,3
55,1,2,4,122,4,20,0,250000.0,0,1,1,1
55,1,2,4,122,4,0,0,624000.0,0,0,6,0
55,1,2,4,122,4,2,0,15000.0,0,0,1,1
55,1,2,4,122,4,2,1,343.32,0,1,1,1
55,1,2,4,122,4,2,2,7200.0,0,0,1,3
55,1,2,4,122,4,2,2,51120.0,0,0,1,1
55,1,2,4,122,4,2,0,500.0,0,0,1,1
55,1,2,4,122,4,2,0,6000.0,0,1,1,1
55,1,2,4,122,4,1,1,736.85,0,1,2,0
55,1,2,4,122,4,2,2,4800.0,0,1,1,1
55,1,2,4,122,4,2,0,500.0,0,0,1,3
55,1,2,4,122,4,2,1,790.0,0,1,1,1
55,1,2,4,122,4,2,0,15000.0,0,1,1,1
55,1,2,4,122,4,2,1,100.0,0,1,1,1
55,1,2,4,122,4,26,1,5473.99,0,1,1,1
55,1,2,4,122,4,19,2,81600.0,1,1,1,1
55,1,2,4,122,4,5,2,200.34,0,0,1,1
55,1,2,4,122,4,2,1,8500.0,1,1,1,1
55,1,2,4,122,4,2,2,63558.0,0,0,1,1
55,1,2,4,122,4,2,2,78000.0,1,1,1,1
55,1,2,4,122,4,2,0,7900.0,0,1,1,1
55,1,2,4,122,4,2,0,5000.0,0,0,1,1
55,1,2,4,122,4,2,2,38820.0,0,1,1,1
55,1,2,4,122,4,1,1,937.0,0,1,2,0
55,1,2,4,122,4,13,1,905.0,0,1,1,1
55,1,2,4,122,4,2,0,3500.0,0,1,1,1
55,1,2,4,122,4,2,2,4200.0,0,1,1,1
55,1,2,4,122,4,19,0,22000.0,1,1,1,1
55,1,2,4,122,4,9,1,50.0,0,1,7,0
55,1,2,4,122,4,2,1,1086.62,0,1,1,1
55,1,2,4,122,4,5,0,4000.0,1,1,1,1
55,1,2,4,122,4,5,0,1000.0,1,1,1,1
55,1,2,4,122,4,2,1,1540.8,0,1,1,1
55,1,2,4,122,4,9,1,450.0,0,1,7,0
55,1,2,4,122,4,5,2,218.18,0,0,1,1
55,1,2,4,122,4,9,1,50.0,0,1,7,0
55,1,2,4,122,4,26,1,5528.73,0,1,1,1
55,1,2,4,122,4,2,1,120.0,0,1,1,1
55,1,2,4,122,4,2,1,200.0,0,1,1,1
55,1,2,4,122,4,47,1,12.8,0,1,2,0
55,1,2,4,122,4,9,1,50.0,0,1,7,0
55,1,2,4,122,4,2,2,69025.0,1,0,1,1
55,1,2,4,122,4,41,0,156000.0,0,1,1,1
55,1,3,20,122,11,0,0,332800.0,0,0,6,0
55,1,3,15,452,76,5,1,2264.32,0,1,1,1
55,1,3,20,122,11,1,1,3792.0,0,1,2,0
55,1,3,20,122,11,2,0,25000.0,0,0,1,1
55,1,3,15,452,76,2,0,20000.0,0,1,1,1
55,1,3,20,122,11,11,1,1262.77,0,1,1,1
55,1,3,20,122,11,5,0,4000.0,1,1,1,1
55,1,3,20,122,11,5,0,1000.0,1,1,1,1
55,1,3,15,452,76,5,0,15000.0,1,1,1,1
55,1,3,20,122,11,5,0,9600.0,1,1,1,1
55,1,3,20,122,11,9,1,100.0,0,1,7,0
55,1,3,20,122,11,5,1,32.05,0,0,1,1
55,1,3,20,122,11,5,1,950.0,0,1,1,1
55,1,4,4,122,15,1,1,475.0,0,1,2,0
55,1,4,4,122,15,0,0,728000.0,0,1,6,0
55,1,4,4,122,15,1,1,1055.0,0,1,2,0
55,1,4,4,122,15,2,1,5540.0,0,1,1,1
55,1,4,4,122,15,1,1,1200.0,0,1,2,0
55,1,4,18,542,18,2,0,1634451.12,0,1,1,1
55,1,4,4,122,15,2,0,50000.0,0,1,1,1
55,1,4,4,122,15,1,1,639.04,0,1,2,0
55,1,4,4,122,15,2,1,5260.0,0,1,1,1
55,1,4,4,122,15,2,0,310000.0,0,1,1,1
55,1,4,15,452,25,2,0,470000.0,0,1,1,1
55,1,4,4,122,15,2,0,25000.0,0,0,1,1
55,1,4,4,122,15,2,0,400.0,0,1,1,1
55,1,4,4,122,15,2,1,8993.46,0,1,1,1
55,1,4,4,122,15,2,2,78388.72,0,1,1,1
55,1,4,4,122,15,1,1,1255.0,0,1,2,0
55,1,4,4,122,15,2,0,600.0,0,0,1,1
55,1,4,4,122,15,2,0,400.0,0,0,1,1
55,1,4,4,122,15,2,0,350.0,0,0,1,1
55,1,4,4,122,6,2,1,13725.02,0,1,1,3
55,1,4,4,122,15,2,0,60000.0,0,1,1,1
55,1,4,4,122,15,5,1,4060.0,0,1,1,1
55,1,4,15,451,21,16,2,623943.61,1,1,1,1
55,1,4,4,122,15,5,1,400.0,0,1,1,1
55,1,4,4,122,15,5,1,150.0,0,1,1,1
55,1,4,4,122,15,2,1,82.94,0,1,1,1
55,1,4,4,122,15,2,1,82.94,0,1,1,1
55,1,4,4,122,15,2,1,82.94,0,1,1,1
55,1,4,4,122,15,2,1,82.94,0,1,1,1
55,1,4,4,122,15,2,1,82.94,0,1,1,1
55,1,4,4,122,15,2,1,82.94,0,1,1,1
55,1,4,4,122,15,2,1,82.94,0,1,1,1
55,1,4,4,122,15,5,0,50000.0,1,1,1,1
55,1,4,4,122,15,5,0,300000.0,1,1,1,1
55,1,4,4,122,15,5,0,50000.0,1,0,1,1
55,1,4,17,512,94,16,2,26529.69,1,1,1,1
55,1,4,4,122,15,5,1,4320.0,0,1,1,1
55,1,4,4,122,15,5,1,550.6,0,1,1,1
55,1,4,4,122,15,2,1,82.94,0,1,1,1
55,1,4,4,122,15,9,1,80.0,0,1,7,0
55,1,4,4,122,15,2,1,82.94,0,1,1,1
55,1,4,4,122,15,2,1,82.94,0,1,1,1
55,1,4,4,122,15,2,1,82.94,0,1,1,1
55,1,4,4,122,15,2,1,82.94,0,1,1,1
55,1,4,4,122,15,2,1,82.94,0,1,1,1
55,1,4,4,122,15,2,1,82.94,0,1,1,1
55,1,4,4,122,15,2,1,82.94,0,1,1,1
55,1,4,4,122,15,5,1,26620.0,0,1,1,1
55,1,5,4,122,4,0,0,41600.0,0,1,6,0
55,1,6,26,122,29,0,0,509600.0,0,1,6,0
55,1,6,26,122,29,2,1,954.0,0,1,1,1
55,1,6,26,122,29,2,1,954.0,0,1,1,2
55,1,6,26,122,29,2,1,954.0,0,1,1,2
55,1,6,26,122,29,2,0,17000.0,0,0,1,1
55,1,6,6,181,75,2,2,7980.0,0,1,1,1
55,1,6,26,122,29,5,1,91.97,0,1,1,1
55,1,6,26,122,29,11,1,1906.68,0,1,1,1
55,1,6,26,122,29,5,0,5000.0,1,0,1,1
55,1,6,6,181,75,5,0,10000.0,1,1,1,1
55,1,6,6,181,75,5,0,600.0,1,0,1,1
55,1,7,4,122,88,1,1,3435.0,0,1,2,0
55,1,7,4,122,88,1,1,3850.0,0,1,2,0
55,1,7,4,122,88,0,0,312000.0,0,1,6,0
55,1,7,13,392,88,2,0,1500.0,0,0,1,1
55,1,7,4,122,88,13,1,5364.0,0,1,1,1
55,1,1,4,122,3,0,0,462800.0,0,1,6,0
55,1,1,4,122,3,2,0,4500.0,0,0,1,1
55,1,1,4,122,3,9,1,1600.0,0,1,7,0
55,1,1,4,122,3,9,1,1800.0,0,1,7,0
55,1,1,4,122,3,9,1,800.0,0,1,7,0
55,1,2,4,122,4,0,0,624000.0,0,0,6,0
55,1,2,4,122,4,3,0,582400.0,0,0,1,1
55,1,2,4,122,4,41,0,500000.0,0,0,1,1
55,1,2,4,122,4,20,0,270400.0,0,0,1,1
55,1,2,4,122,4,2,1,1243.9,0,1,1,1
55,1,2,4,122,4,2,0,70000.0,1,0,1,1
55,1,2,4,122,4,2,0,16000.0,0,0,1,3
55,1,2,4,122,4,2,0,20000.0,0,0,1,1
55,1,2,4,122,4,19,1,6126.66,0,1,1,1
55,1,2,4,122,4,2,2,12750.0,1,1,1,1
55,1,2,4,122,4,2,2,78000.0,1,1,1,1
55,1,2,4,122,4,2,2,31779.0,1,1,1,1
55,1,2,4,122,4,19,2,81600.0,1,1,1,1
55,1,2,4,122,4,2,2,19410.0,0,1,1,1
55,1,2,4,122,4,13,2,9360.0,0,1,1,1
55,1,2,4,122,4,2,0,500.0,0,0,1,1
55,1,2,4,122,4,1,1,998.0,0,1,2,0
55,1,2,4,122,4,2,0,3000.0,0,0,1,1
55,1,2,4,122,4,1,2,1800.0,0,1,2,0
55,1,2,4,122,4,1,2,1800.0,0,1,2,0
55,1,2,4,122,4,2,0,600.0,0,0,1,1
55,1,2,4,122,4,2,0,15000.0,0,0,1,1
55,1,2,4,122,4,2,2,14100.0,0,1,1,1
55,1,2,4,122,4,2,0,16000.0,0,1,1,1
55,1,2,4,122,4,2,0,4000.0,0,1,1,1
55,1,2,4,122,4,19,0,50000.0,1,1,1,1
55,1,2,4,122,4,13,2,5586.0,0,1,1,1
55,1,2,4,122,4,2,2,13365.0,1,1,1,1
55,1,2,4,122,4,26,1,8406.79,0,1,1,1
55,1,2,4,122,4,5,0,11012.1,1,1,1,1
55,1,2,4,122,4,1,0,16000.0,0,1,2,0
55,1,2,4,122,4,1,1,875.0,0,1,2,0
55,1,2,4,122,4,9,1,150.0,0,1,7,0
55,1,2,4,122,4,5,1,5007.38,1,0,1,1
55,1,2,4,122,4,5,0,9200.0,1,0,1,1
55,1,2,4,122,4,26,1,21155.24,0,1,1,1
55,1,2,4,122,4,5,1,215.0,0,1,1,1
55,1,2,4,122,4,47,1,13.6,0,1,2,0
55,1,2,4,122,4,26,1,6222.81,0,1,1,1
55,1,2,4,122,4,9,1,300.0,0,1,7,0
55,1,2,4,122,4,5,0,18720.0,1,1,1,1
55,1,2,4,122,4,2,1,8500.0,0,1,1,1
55,1,3,20,122,11,0,0,332800.0,0,1,6,0
55,1,3,15,452,76,5,0,500.0,0,0,1,1
55,1,3,20,122,11,5,0,200.0,0,0,1,1
55,1,3,20,122,11,2,0,10000.0,0,1,1,1
55,1,3,15,452,76,2,0,8000.0,0,1,1,1
55,1,3,20,122,11,1,2,2250.0,0,1,2,0
55,1,3,20,122,11,5,1,166.35,0,1,1,1
55,1,3,20,122,11,5,0,15000.0,1,1,1,1
55,1,3,20,122,11,5,0,7000.0,1,0,1,1
55,1,3,15,452,76,5,1,14747.4,1,0,1,1
55,1,3,20,122,11,5,0,20000.0,1,0,1,1
55,1,3,20,605,11,13,2,45288.0,0,1,1,1
55,1,4,4,122,15,0,0,728000.0,0,1,6,0
55,1,4,4,122,15,5,1,283.72,0,1,1,1
55,1,4,4,122,15,5,0,13000.0,0,0,1,1
55,1,4,4,122,15,2,2,78388.72,0,1,1,1
55,1,4,4,122,15,2,2,35973.84,0,1,1,1
55,1,4,4,122,15,2,0,25000.0,0,1,1,1
55,1,4,4,122,15,2,0,700.0,0,0,1,1
55,1,4,4,122,15,2,0,700.0,0,0,1,2
55,1,4,4,122,6,2,1,35449.71,1,1,1,1
55,1,4,4,122,15,1,2,3132.28,0,1,2,0
55,1,4,4,122,15,2,0,500.0,0,2,1,1
55,1,4,4,122,15,2,0,20000.0,0,1,1,1
55,1,4,4,122,15,2,0,40000.0,0,1,1,1
55,1,4,4,122,15,2,0,350000.0,0,0,1,1
55,1,4,15,452,25,2,0,470000.0,0,0,1,1
55,1,4,4,122,15,2,0,350.0,0,0,1,1
55,1,4,4,122,15,2,1,5330.0,1,1,1,1
55,1,4,15,451,21,16,2,243339.03,1,1,1,1
55,1,4,4,122,15,2,1,85.96,0,1,1,1
55,1,4,4,122,15,2,1,85.96,0,1,1,1
55,1,4,4,122,15,2,1,85.96,0,1,1,1
55,1,4,4,122,15,5,1,4900.0,0,1,1,1
55,1,4,4,122,15,2,1,85.96,0,1,1,1
55,1,4,18,542,18,2,2,700017.48,1,1,1,1
55,1,4,4,122,15,5,0,30000.0,1,1,1,1
55,1,4,4,122,15,5,0,400000.0,1,0,1,1
55,1,4,4,122,15,5,0,60000.0,1,0,1,1
55,1,4,4,122,15,5,0,130000.0,1,1,1,1
55,1,4,4,122,15,1,1,180.0,0,1,2,0
55,1,4,4,122,15,2,1,85.96,0,1,1,1
55,1,4,4,122,15,5,1,696.0,0,1,1,1
55,1,4,4,122,15,2,1,1320.0,0,1,1,1
55,1,4,4,122,15,2,1,356.0,0,1,1,1
55,1,4,4,122,15,2,1,85.96,0,1,1,1
55,1,4,4,122,15,2,1,85.96,0,1,1,1
55,1,4,4,122,15,5,1,2306.07,0,1,1,1
55,1,4,15,451,20,16,2,167287.2,1,1,1,1
55,1,4,4,122,15,2,1,85.96,0,1,1,1
55,1,5,4,122,4,0,0,41600.0,0,1,6,0
55,1,6,26,122,29,0,0,509600.0,0,1,6,0
55,1,6,26,122,29,2,1,998.0,0,1,1,2
55,1,6,26,122,29,2,1,998.0,0,1,1,2
55,1,6,26,122,29,2,1,998.0,0,1,1,1
55,1,6,26,122,29,2,0,8000.0,0,0,1,1
55,1,6,26,122,29,1,2,2550.0,0,1,2,0
55,1,6,6,181,75,2,2,7980.0,0,1,1,1
55,1,6,26,122,29,5,1,344.5,0,1,1,1
55,1,6,26,122,29,5,1,1680.73,0,1,1,1
55,1,6,6,181,75,5,0,2900.0,1,0,1,1
55,1,6,26,122,29,5,0,7000.0,1,1,1,1
55,1,6,6,181,75,5,0,20000.0,1,0,1,1
55,1,6,6,181,75,2,1,380.0,0,1,1,1
55,1,7,4,122,88,0,0,312000.0,0,1,6,0
55,1,7,4,122,88,1,1,4950.0,0,1,2,0
55,1,7,13,392,88,2,0,500.0,0,0,1,1
55,1,7,4,122,88,1,1,998.0,0,1,2,0
55,1,7,4,122,88,1,2,3600.0,0,1,2,0
55,1,7,4,122,88,1,2,600.0,0,1,2,0
55,1,7,4,122,88,13,2,43200.0,0,0,1,1
55,1,7,13,392,88,2,1,1820.0,0,1,1,1
55,1,7,4,122,88,5,1,696.0,0,1,1,1
55,1,7,4,122,88,9,1,900.0,0,1,7,0
55,1,7,4,122,88,13,2,6105.0,0,1,2,0
55,1,5,4,122,4,0,0,42598.4,0,1,6,0
55,1,6,26,122,29,0,0,521830.4,0,1,6,0
55,1,6,26,122,29,2,2,12552.0,0,1,1,1
55,1,6,26,122,29,2,2,12552.0,0,1,1,2
55,1,6,26,122,29,2,2,12552.0,0,1,1,2
55,1,6,26,122,29,1,1,1700.0,0,1,2,0
55,1,6,26,122,29,1,2,10656.96,0,1,2,0
55,1,6,6,181,75,2,0,10000.0,1,0,1,1
55,1,6,6,181,75,2,2,7980.0,0,1,1,1
55,1,6,26,122,29,5,0,46000.0,0,1,1,1
55,1,6,6,181,75,5,0,15000.0,0,0,1,1
55,1,6,6,181,75,2,0,4500.0,1,0,1,1
55,1,6,6,181,75,1,1,330.0,0,1,2,0
55,1,1,4,122,3,0,0,473907.2,0,1,6,0
55,1,1,4,122,3,2,0,35000.0,1,0,1,1
55,1,1,4,122,3,5,0,17000.0,0,1,1,1
55,1,1,4,122,3,9,1,1600.0,0,1,7,0
55,1,1,4,122,3,9,1,400.0,0,1,7,0
55,1,1,4,122,3,9,1,400.0,0,1,7,0
55,1,1,4,122,3,9,1,1800.0,0,1,7,0
55,1,2,4,122,4,20,0,262669.44,0,1,1,1
55,1,2,4,122,4,0,0,476894.94,0,1,6,0
55,1,2,4,122,4,2,1,2550.0,0,1,1,1
55,1,2,4,122,4,2,2,4800.0,0,0,1,1
55,1,2,4,122,4,1,2,12552.0,0,1,2,0
55,1,2,4,122,4,2,1,1900.0,0,1,1,1
55,1,2,4,122,4,2,2,19410.0,1,1,1,1
55,1,2,4,122,4,2,0,50000.0,0,0,1,1
55,1,2,4,122,4,2,1,280.9,1,1,1,1
55,1,2,4,122,4,2,1,880.0,0,1,1,1
55,1,2,4,122,4,2,1,230.0,0,1,1,1
55,1,2,4,122,4,2,2,7920.0,1,0,1,1
55,1,2,4,122,4,13,2,9360.0,0,1,1,1
55,1,2,4,122,4,2,1,4700.0,0,1,1,1
55,1,2,4,122,4,1,2,7522.56,0,1,2,0
55,1,2,4,122,4,1,2,7522.56,0,2,2,0
55,1,2,4,122,4,2,2,17000.0,1,1,1,1
55,1,2,4,122,4,19,0,50000.0,1,1,1,1
55,1,2,4,122,4,2,1,520.0,0,1,1,1
